trip_id,start_station,end_station,start_time,end_time,start_lat,start_lon,end_lat,end_lon,duration,passholder_type,bike_id,bike_type,ucla_trip_type
460480457,4613,4487,2024-11-11 12:07:00,2024-11-11 12:20:00,34.069752,-118.445351,34.062111,-118.446922,13,Monthly Pass,29866,electric,From UCLA
460482302,4487,4614,2024-11-11 12:13:00,2024-11-11 12:41:00,34.062111,-118.446922,34.073650,-118.439842,28,Monthly Pass,17011,electric,To UCLA
460480379,4643,4614,2024-11-11 12:13:00,2024-11-11 12:19:00,34.072620,-118.449440,34.073650,-118.439842,6,Monthly Pass,15160,standard,UCLA to UCLA
460481674,4487,4613,2024-11-11 12:28:00,2024-11-11 12:35:00,34.062111,-118.446922,34.069752,-118.445351,7,Monthly Pass,15614,standard,To UCLA
460483871,4614,4643,2024-11-11 12:42:00,2024-11-11 12:56:00,34.073650,-118.439842,34.072620,-118.449440,14,Monthly Pass,17011,electric,UCLA to UCLA
460483344,4643,4613,2024-11-11 12:46:00,2024-11-11 12:51:00,34.072620,-118.449440,34.069752,-118.445351,5,Monthly Pass,15288,standard,UCLA to UCLA
460497252,4528,4613,2024-11-11 12:48:00,2024-11-11 13:08:00,34.060970,-118.444366,34.069752,-118.445351,20,Monthly Pass,29866,electric,To UCLA
460484132,4613,4644,2024-11-11 12:52:00,2024-11-11 12:58:00,34.069752,-118.445351,34.061859,-118.450020,6,Monthly Pass,5841,standard,From UCLA
460484932,4613,4487,2024-11-11 12:54:00,2024-11-11 13:00:00,34.069752,-118.445351,34.062111,-118.446922,6,Monthly Pass,13846,standard,From UCLA
460499612,4643,4487,2024-11-11 12:57:00,2024-11-11 13:26:00,34.072620,-118.449440,34.062111,-118.446922,29,Monthly Pass,17011,electric,From UCLA
460496874,4644,4613,2024-11-11 12:59:00,2024-11-11 13:05:00,34.061859,-118.450020,34.069752,-118.445351,6,Monthly Pass,5808,standard,To UCLA
460498206,4613,4487,2024-11-11 13:09:00,2024-11-11 13:15:00,34.069752,-118.445351,34.062111,-118.446922,6,Monthly Pass,29866,electric,From UCLA
460503135,4487,4614,2024-11-11 13:31:00,2024-11-11 13:52:00,34.062111,-118.446922,34.073650,-118.439842,21,Monthly Pass,17011,electric,To UCLA
460502220,4614,4487,2024-11-11 13:36:00,2024-11-11 13:45:00,34.073650,-118.439842,34.062111,-118.446922,9,Annual Pass,15160,standard,From UCLA
460519324,4614,4528,2024-11-11 13:54:00,2024-11-11 14:26:00,34.073650,-118.439842,34.060970,-118.444366,32,Monthly Pass,17011,electric,From UCLA
460517344,4643,4614,2024-11-11 14:03:00,2024-11-11 14:10:00,34.072620,-118.449440,34.073650,-118.439842,7,Annual Pass,6279,standard,UCLA to UCLA
460517087,4613,4487,2024-11-11 14:04:00,2024-11-11 14:07:00,34.069752,-118.445351,34.062111,-118.446922,3,Monthly Pass,5808,standard,From UCLA
460518235,4614,4613,2024-11-11 14:09:00,2024-11-11 14:16:00,34.073650,-118.439842,34.069752,-118.445351,7,Monthly Pass,13581,standard,UCLA to UCLA
460518236,4614,4613,2024-11-11 14:09:00,2024-11-11 14:16:00,34.073650,-118.439842,34.069752,-118.445351,7,Monthly Pass,5908,standard,UCLA to UCLA
460518222,4614,4613,2024-11-11 14:11:00,2024-11-11 14:16:00,34.073650,-118.439842,34.069752,-118.445351,5,Monthly Pass,20164,standard,UCLA to UCLA
460521128,4528,4643,2024-11-11 14:28:00,2024-11-11 14:41:00,34.060970,-118.444366,34.072620,-118.449440,13,Monthly Pass,17011,electric,To UCLA
460521445,4644,4614,2024-11-11 14:35:00,2024-11-11 14:45:00,34.061859,-118.450020,34.073650,-118.439842,10,Annual Pass,25608,electric,To UCLA
460522620,4487,4613,2024-11-11 14:37:00,2024-11-11 14:57:00,34.062111,-118.446922,34.069752,-118.445351,20,Monthly Pass,29866,electric,To UCLA
460525758,4644,4613,2024-11-11 14:52:00,2024-11-11 15:01:00,34.061859,-118.450020,34.069752,-118.445351,10,Monthly Pass,13350,standard,To UCLA
460537882,4643,4487,2024-11-11 15:19:00,2024-11-11 15:32:00,34.072620,-118.449440,34.062111,-118.446922,13,Monthly Pass,15782,standard,From UCLA
460537883,4643,4487,2024-11-11 15:19:00,2024-11-11 15:32:00,34.072620,-118.449440,34.062111,-118.446922,13,Monthly Pass,13234,standard,From UCLA
460538584,4643,4487,2024-11-11 15:34:00,2024-11-11 15:38:00,34.072620,-118.449440,34.062111,-118.446922,4,Monthly Pass,17011,electric,From UCLA
460539367,4643,4614,2024-11-11 15:40:00,2024-11-11 15:47:00,34.072620,-118.449440,34.073650,-118.439842,7,Monthly Pass,24826,electric,UCLA to UCLA
460539284,4614,4613,2024-11-11 15:40:00,2024-11-11 15:46:00,34.073650,-118.439842,34.069752,-118.445351,6,Monthly Pass,25608,electric,UCLA to UCLA
460540010,4613,4614,2024-11-11 15:47:00,2024-11-11 15:54:00,34.069752,-118.445351,34.073650,-118.439842,7,Monthly Pass,25608,electric,UCLA to UCLA
460540092,4643,4487,2024-11-11 15:48:00,2024-11-11 15:54:00,34.072620,-118.449440,34.062111,-118.446922,6,Monthly Pass,13092,standard,From UCLA
460555035,4528,4613,2024-11-11 15:53:00,2024-11-11 16:04:00,34.060970,-118.444366,34.069752,-118.445351,11,Monthly Pass,13930,standard,To UCLA
460556780,4528,4613,2024-11-11 15:53:00,2024-11-11 16:05:00,34.060970,-118.444366,34.069752,-118.445351,12,Monthly Pass,15020,standard,To UCLA
460560611,4614,4487,2024-11-11 16:00:00,2024-11-11 16:06:00,34.073650,-118.439842,34.062111,-118.446922,6,Monthly Pass,25608,electric,From UCLA
460602341,4614,4645,2024-11-11 16:35:00,2024-11-11 16:59:00,34.073650,-118.439842,34.023411,-118.429008,24,Monthly Pass,24826,electric,From UCLA
460600898,4487,4613,2024-11-11 16:42:00,2024-11-11 16:46:00,34.062111,-118.446922,34.069752,-118.445351,4,Monthly Pass,25608,electric,To UCLA
460602509,4643,4528,2024-11-11 16:52:00,2024-11-11 17:01:00,34.072620,-118.449440,34.060970,-118.444366,9,Monthly Pass,20047,standard,From UCLA
460602386,4644,4613,2024-11-11 16:54:00,2024-11-11 17:00:00,34.061859,-118.450020,34.069752,-118.445351,6,Monthly Pass,13928,standard,To UCLA
460603782,4613,4528,2024-11-11 17:08:00,2024-11-11 17:12:00,34.069752,-118.445351,34.060970,-118.444366,4,Monthly Pass,15614,standard,From UCLA
460605924,4613,4487,2024-11-11 17:28:00,2024-11-11 17:33:00,34.069752,-118.445351,34.062111,-118.446922,5,Monthly Pass,13532,standard,From UCLA
460608090,4613,4487,2024-11-11 17:48:00,2024-11-11 17:57:00,34.069752,-118.445351,34.062111,-118.446922,9,Monthly Pass,13350,standard,From UCLA
460610939,4528,4613,2024-11-11 17:56:00,2024-11-11 18:01:00,34.060970,-118.444366,34.069752,-118.445351,5,Monthly Pass,25531,electric,To UCLA
460621856,4613,4644,2024-11-11 18:05:00,2024-11-11 18:11:00,34.069752,-118.445351,34.061859,-118.450020,6,Monthly Pass,29866,electric,From UCLA
460626967,4528,4643,2024-11-11 19:23:00,2024-11-11 19:33:00,34.060970,-118.444366,34.072620,-118.449440,10,Monthly Pass,15614,standard,To UCLA
460640901,4643,4644,2024-11-11 20:06:00,2024-11-11 20:12:00,34.072620,-118.449440,34.061859,-118.450020,6,Monthly Pass,15614,standard,From UCLA
460641333,4614,4643,2024-11-11 20:14:00,2024-11-11 20:22:00,34.073650,-118.439842,34.072620,-118.449440,8,Monthly Pass,12141,standard,UCLA to UCLA
460643737,4613,4528,2024-11-11 21:21:00,2024-11-11 21:26:00,34.069752,-118.445351,34.060970,-118.444366,5,Monthly Pass,25608,electric,From UCLA
460644283,4528,4643,2024-11-11 21:40:00,2024-11-11 21:49:00,34.060970,-118.444366,34.072620,-118.449440,9,Monthly Pass,25608,electric,To UCLA
460670685,4643,4528,2024-11-11 23:17:00,2024-11-11 23:27:00,34.072620,-118.449440,34.060970,-118.444366,10,Monthly Pass,25608,electric,From UCLA
460670914,4643,4613,2024-11-11 23:20:00,2024-11-11 23:36:00,34.072620,-118.449440,34.069752,-118.445351,16,Monthly Pass,12141,standard,UCLA to UCLA
460683605,4613,4514,2024-11-12 00:00:00,2024-11-12 00:30:00,34.069752,-118.445351,34.046211,-118.451172,30,Monthly Pass,25531,electric,From UCLA
460708494,4614,4643,2024-11-12 02:23:00,2024-11-12 02:28:00,34.073650,-118.439842,34.072620,-118.449440,5,Annual Pass,6279,standard,UCLA to UCLA
460757718,4644,4643,2024-11-12 06:29:00,2024-11-12 06:34:00,34.061859,-118.450020,34.072620,-118.449440,5,Monthly Pass,29866,electric,To UCLA
460770581,4613,4528,2024-11-12 07:03:00,2024-11-12 07:10:00,34.069752,-118.445351,34.060970,-118.444366,7,Monthly Pass,11982,standard,From UCLA
460771501,4643,4614,2024-11-12 07:38:00,2024-11-12 07:44:00,34.072620,-118.449440,34.073650,-118.439842,6,Monthly Pass,29866,electric,UCLA to UCLA
460784521,4643,4644,2024-11-12 08:05:00,2024-11-12 08:10:00,34.072620,-118.449440,34.061859,-118.450020,5,Monthly Pass,6279,standard,From UCLA
460801755,4644,4613,2024-11-12 09:17:00,2024-11-12 09:26:00,34.061859,-118.450020,34.069752,-118.445351,9,Monthly Pass,5951,standard,To UCLA
460803034,4528,4613,2024-11-12 09:45:00,2024-11-12 09:52:00,34.060970,-118.444366,34.069752,-118.445351,7,Monthly Pass,20047,standard,To UCLA
460803363,4644,4613,2024-11-12 09:49:00,2024-11-12 09:57:00,34.061859,-118.450020,34.069752,-118.445351,8,Monthly Pass,25531,electric,To UCLA
460803567,4487,4614,2024-11-12 09:53:00,2024-11-12 10:00:00,34.062111,-118.446922,34.073650,-118.439842,7,Monthly Pass,23628,electric,To UCLA
460816448,4564,4613,2024-11-12 09:56:00,2024-11-12 10:13:00,34.035351,-118.434143,34.069752,-118.445351,17,Monthly Pass,24826,electric,To UCLA
460816051,4644,4613,2024-11-12 09:58:00,2024-11-12 10:07:00,34.061859,-118.450020,34.069752,-118.445351,9,Monthly Pass,6279,standard,To UCLA
460818907,4613,4644,2024-11-12 10:37:00,2024-11-12 10:44:00,34.069752,-118.445351,34.061859,-118.450020,7,Monthly Pass,23955,electric,From UCLA
460818990,4487,4613,2024-11-12 10:39:00,2024-11-12 10:45:00,34.062111,-118.446922,34.069752,-118.445351,6,Annual Pass,13846,standard,To UCLA
460819356,4644,4613,2024-11-12 10:41:00,2024-11-12 10:48:00,34.061859,-118.450020,34.069752,-118.445351,7,Monthly Pass,6645,standard,To UCLA
460820518,4644,4613,2024-11-12 10:52:00,2024-11-12 10:58:00,34.061859,-118.450020,34.069752,-118.445351,6,Monthly Pass,23955,electric,To UCLA
460833964,4613,4514,2024-11-12 10:54:00,2024-11-12 11:11:00,34.069752,-118.445351,34.046211,-118.451172,17,Monthly Pass,25531,electric,From UCLA
460836163,4614,4528,2024-11-12 11:23:00,2024-11-12 11:30:00,34.073650,-118.439842,34.060970,-118.444366,7,Annual Pass,23628,electric,From UCLA
460852042,4614,4614,2024-11-12 11:33:00,2024-11-12 12:04:00,34.073650,-118.439842,34.073650,-118.439842,31,Monthly Pass,29866,electric,UCLA to UCLA
460837621,4614,4643,2024-11-12 11:35:00,2024-11-12 11:42:00,34.073650,-118.439842,34.072620,-118.449440,7,Monthly Pass,13350,standard,UCLA to UCLA
460838882,4643,4614,2024-11-12 11:49:00,2024-11-12 11:53:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,13350,standard,UCLA to UCLA
460850068,4614,4487,2024-11-12 11:55:00,2024-11-12 12:03:00,34.073650,-118.439842,34.062111,-118.446922,8,Monthly Pass,15782,standard,From UCLA
460854007,4614,4614,2024-11-12 12:06:00,2024-11-12 12:25:00,34.073650,-118.439842,34.073650,-118.439842,19,Monthly Pass,29866,electric,UCLA to UCLA
460854776,4487,4613,2024-11-12 12:10:00,2024-11-12 12:31:00,34.062111,-118.446922,34.069752,-118.445351,21,Monthly Pass,25608,electric,To UCLA
460856435,4546,4614,2024-11-12 12:20:00,2024-11-12 12:46:00,34.031399,-118.453629,34.073650,-118.439842,26,Monthly Pass,25159,electric,To UCLA
460854769,4613,4643,2024-11-12 12:27:00,2024-11-12 12:31:00,34.069752,-118.445351,34.072620,-118.449440,3,Monthly Pass,24826,electric,UCLA to UCLA
460855278,4528,4614,2024-11-12 12:29:00,2024-11-12 12:35:00,34.060970,-118.444366,34.073650,-118.439842,6,Monthly Pass,17011,electric,To UCLA
460855513,4613,4644,2024-11-12 12:32:00,2024-11-12 12:37:00,34.069752,-118.445351,34.061859,-118.450020,5,Monthly Pass,20047,standard,From UCLA
460856225,4643,4613,2024-11-12 12:40:00,2024-11-12 12:44:00,34.072620,-118.449440,34.069752,-118.445351,4,Monthly Pass,24826,electric,UCLA to UCLA
460857747,4613,4487,2024-11-12 12:42:00,2024-11-12 12:57:00,34.069752,-118.445351,34.062111,-118.446922,15,Monthly Pass,25608,electric,From UCLA
460870468,4487,4613,2024-11-12 13:00:00,2024-11-12 13:06:00,34.062111,-118.446922,34.069752,-118.445351,6,Monthly Pass,5808,standard,To UCLA
460870361,4613,4487,2024-11-12 13:00:00,2024-11-12 13:05:00,34.069752,-118.445351,34.062111,-118.446922,5,Annual Pass,6645,standard,From UCLA
460870919,4614,4643,2024-11-12 13:05:00,2024-11-12 13:10:00,34.073650,-118.439842,34.072620,-118.449440,5,Monthly Pass,17011,electric,UCLA to UCLA
460873117,4614,4644,2024-11-12 13:24:00,2024-11-12 13:31:00,34.073650,-118.439842,34.061859,-118.450020,7,Monthly Pass,29866,electric,From UCLA
460873275,4614,4487,2024-11-12 13:25:00,2024-11-12 13:33:00,34.073650,-118.439842,34.062111,-118.446922,8,Monthly Pass,13234,standard,From UCLA
460873302,4613,4528,2024-11-12 13:28:00,2024-11-12 13:34:00,34.069752,-118.445351,34.060970,-118.444366,6,Monthly Pass,5808,standard,From UCLA
460888548,4643,4613,2024-11-12 13:32:00,2024-11-12 14:14:00,34.072620,-118.449440,34.069752,-118.445351,42,Monthly Pass,17011,electric,UCLA to UCLA
460881485,4487,4614,2024-11-12 13:43:00,2024-11-12 14:02:00,34.062111,-118.446922,34.073650,-118.439842,19,Monthly Pass,13532,standard,To UCLA
460875288,4643,4614,2024-11-12 13:48:00,2024-11-12 13:57:00,34.072620,-118.449440,34.073650,-118.439842,9,Monthly Pass,23955,electric,UCLA to UCLA
460875509,4613,4487,2024-11-12 13:54:00,2024-11-12 14:00:00,34.069752,-118.445351,34.062111,-118.446922,5,Annual Pass,12141,standard,From UCLA
460889358,4644,4613,2024-11-12 13:54:00,2024-11-12 14:21:00,34.061859,-118.450020,34.069752,-118.445351,27,Monthly Pass,22082,electric,To UCLA
460887820,4643,4613,2024-11-12 14:03:00,2024-11-12 14:06:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,24826,electric,UCLA to UCLA
460891584,4614,4576,2024-11-12 14:17:00,2024-11-12 14:46:00,34.073650,-118.439842,34.022579,-118.405510,29,Monthly Pass,23955,electric,From UCLA
460891619,4613,4487,2024-11-12 14:21:00,2024-11-12 14:46:00,34.069752,-118.445351,34.062111,-118.446922,25,Monthly Pass,22082,electric,From UCLA
460889994,4613,4643,2024-11-12 14:22:00,2024-11-12 14:26:00,34.069752,-118.445351,34.072620,-118.449440,4,Monthly Pass,24826,electric,UCLA to UCLA
460890177,4614,4643,2024-11-12 14:22:00,2024-11-12 14:28:00,34.073650,-118.439842,34.072620,-118.449440,6,Annual Pass,25159,electric,UCLA to UCLA
460890553,4613,4487,2024-11-12 14:27:00,2024-11-12 14:32:00,34.069752,-118.445351,34.062111,-118.446922,5,Monthly Pass,17011,electric,From UCLA
460891802,4528,4643,2024-11-12 14:38:00,2024-11-12 14:49:00,34.060970,-118.444366,34.072620,-118.449440,11,Monthly Pass,23628,electric,To UCLA
460892444,4613,4487,2024-11-12 14:52:00,2024-11-12 14:55:00,34.069752,-118.445351,34.062111,-118.446922,3,Annual Pass,15020,standard,From UCLA
460904731,4644,4613,2024-11-12 14:56:00,2024-11-12 15:04:00,34.061859,-118.450020,34.069752,-118.445351,8,Annual Pass,25531,electric,To UCLA
460906099,4614,4644,2024-11-12 15:05:00,2024-11-12 15:15:00,34.073650,-118.439842,34.061859,-118.450020,10,Monthly Pass,13092,standard,From UCLA
460909532,4528,4613,2024-11-12 15:20:00,2024-11-12 15:40:00,34.060970,-118.444366,34.069752,-118.445351,20,Monthly Pass,22082,electric,To UCLA
460908114,4614,4613,2024-11-12 15:25:00,2024-11-12 15:30:00,34.073650,-118.439842,34.069752,-118.445351,5,Monthly Pass,6518,standard,UCLA to UCLA
460911637,4643,4643,2024-11-12 15:31:00,2024-11-12 15:58:00,34.072620,-118.449440,34.072620,-118.449440,27,Monthly Pass,25159,electric,UCLA to UCLA
460919658,4613,4487,2024-11-12 15:41:00,2024-11-12 16:02:00,34.069752,-118.445351,34.062111,-118.446922,21,Monthly Pass,22082,electric,From UCLA
460911210,4487,4613,2024-11-12 15:49:00,2024-11-12 15:55:00,34.062111,-118.446922,34.069752,-118.445351,6,Monthly Pass,17011,electric,To UCLA
460945219,4614,4492,2024-11-12 15:50:00,2024-11-12 16:11:00,34.073650,-118.439842,34.036869,-118.425499,21,Monthly Pass,13532,standard,From UCLA
460911818,4613,4614,2024-11-12 15:54:00,2024-11-12 16:00:00,34.069752,-118.445351,34.073650,-118.439842,6,Monthly Pass,25531,electric,UCLA to UCLA
460915322,4644,4614,2024-11-12 15:54:00,2024-11-12 16:01:00,34.061859,-118.450020,34.073650,-118.439842,7,Monthly Pass,29866,electric,To UCLA
460974812,4613,4215,2024-11-12 16:02:00,2024-11-12 17:09:00,34.069752,-118.445351,34.014309,-118.491341,67,Walk-up,6518,standard,From UCLA
460941077,4613,4487,2024-11-12 16:03:00,2024-11-12 16:10:00,34.069752,-118.445351,34.062111,-118.446922,7,Monthly Pass,17011,electric,From UCLA
460964685,4614,4487,2024-11-12 16:12:00,2024-11-12 16:20:00,34.073650,-118.439842,34.062111,-118.446922,8,Monthly Pass,25531,electric,From UCLA
460969755,4613,4487,2024-11-12 16:16:00,2024-11-12 16:24:00,34.069752,-118.445351,34.062111,-118.446922,8,Monthly Pass,15288,standard,From UCLA
460971051,4614,4644,2024-11-12 16:27:00,2024-11-12 16:35:00,34.073650,-118.439842,34.061859,-118.450020,8,Monthly Pass,29866,electric,From UCLA
460972008,4644,4613,2024-11-12 16:38:00,2024-11-12 16:45:00,34.061859,-118.450020,34.069752,-118.445351,7,Annual Pass,25608,electric,To UCLA
460972023,4643,4613,2024-11-12 16:42:00,2024-11-12 16:45:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,24826,electric,UCLA to UCLA
460972678,4613,4643,2024-11-12 16:47:00,2024-11-12 16:51:00,34.069752,-118.445351,34.072620,-118.449440,4,Monthly Pass,25608,electric,UCLA to UCLA
460973573,4614,4613,2024-11-12 16:49:00,2024-11-12 16:58:00,34.073650,-118.439842,34.069752,-118.445351,9,Monthly Pass,13350,standard,UCLA to UCLA
460972897,4643,4613,2024-11-12 16:50:00,2024-11-12 16:53:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,25159,electric,UCLA to UCLA
460973561,4613,4644,2024-11-12 16:53:00,2024-11-12 16:58:00,34.069752,-118.445351,34.061859,-118.450020,5,Monthly Pass,24826,electric,From UCLA
460974012,4487,4614,2024-11-12 16:53:00,2024-11-12 17:02:00,34.062111,-118.446922,34.073650,-118.439842,9,Monthly Pass,17011,electric,To UCLA
460973711,4613,4487,2024-11-12 16:54:00,2024-11-12 16:59:00,34.069752,-118.445351,34.062111,-118.446922,5,Monthly Pass,25159,electric,From UCLA
460977501,4614,4558,2024-11-12 17:07:00,2024-11-12 17:34:00,34.073650,-118.439842,34.025688,-118.395302,27,Monthly Pass,17011,electric,From UCLA
460976784,4613,4487,2024-11-12 17:17:00,2024-11-12 17:27:00,34.069752,-118.445351,34.062111,-118.446922,10,Monthly Pass,13350,standard,From UCLA
460993419,4613,4562,2024-11-12 17:47:00,2024-11-12 18:12:00,34.069752,-118.445351,34.026970,-118.428207,25,Annual Pass,13846,standard,From UCLA
460979904,4613,4644,2024-11-12 17:51:00,2024-11-12 17:56:00,34.069752,-118.445351,34.061859,-118.450020,5,Monthly Pass,13928,standard,From UCLA
460980112,4643,4614,2024-11-12 17:53:00,2024-11-12 17:58:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,23628,electric,UCLA to UCLA
461021368,4644,4643,2024-11-12 17:56:00,2024-11-12 21:50:00,34.061859,-118.450020,34.072620,-118.449440,234,Monthly Pass,24826,electric,To UCLA
460993519,4613,4644,2024-11-12 18:06:00,2024-11-12 18:12:00,34.069752,-118.445351,34.061859,-118.450020,6,Monthly Pass,14015,standard,From UCLA
460993634,4614,4644,2024-11-12 18:06:00,2024-11-12 18:13:00,34.073650,-118.439842,34.061859,-118.450020,7,Monthly Pass,23628,electric,From UCLA
460993909,4613,4644,2024-11-12 18:08:00,2024-11-12 18:15:00,34.069752,-118.445351,34.061859,-118.450020,7,Monthly Pass,13234,standard,From UCLA
460995074,4644,4643,2024-11-12 18:19:00,2024-11-12 18:28:00,34.061859,-118.450020,34.072620,-118.449440,9,Monthly Pass,23628,electric,To UCLA
460995649,4613,4487,2024-11-12 18:28:00,2024-11-12 18:33:00,34.069752,-118.445351,34.062111,-118.446922,5,Monthly Pass,5719,standard,From UCLA
460997010,4643,4614,2024-11-12 18:38:00,2024-11-12 18:46:00,34.072620,-118.449440,34.073650,-118.439842,8,Monthly Pass,23628,electric,UCLA to UCLA
460999253,4614,4643,2024-11-12 19:05:00,2024-11-12 19:11:00,34.073650,-118.439842,34.072620,-118.449440,6,Monthly Pass,23628,electric,UCLA to UCLA
460999262,4643,4613,2024-11-12 19:08:00,2024-11-12 19:11:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,25608,electric,UCLA to UCLA
461000702,4613,4487,2024-11-12 19:24:00,2024-11-12 19:28:00,34.069752,-118.445351,34.062111,-118.446922,4,Monthly Pass,5908,standard,From UCLA
461001842,4643,4644,2024-11-12 19:37:00,2024-11-12 19:44:00,34.072620,-118.449440,34.061859,-118.450020,7,Monthly Pass,23628,electric,From UCLA
461002894,4644,4643,2024-11-12 19:53:00,2024-11-12 20:00:00,34.061859,-118.450020,34.072620,-118.449440,7,Monthly Pass,23628,electric,To UCLA
461002819,4613,4528,2024-11-12 19:55:00,2024-11-12 19:58:00,34.069752,-118.445351,34.060970,-118.444366,3,Monthly Pass,25608,electric,From UCLA
461005299,4613,4487,2024-11-12 19:56:00,2024-11-12 20:01:00,34.069752,-118.445351,34.062111,-118.446922,5,Monthly Pass,13930,standard,From UCLA
461015840,4643,4528,2024-11-12 20:09:00,2024-11-12 20:17:00,34.072620,-118.449440,34.060970,-118.444366,8,Monthly Pass,23628,electric,From UCLA
461016573,4643,4528,2024-11-12 20:19:00,2024-11-12 20:26:00,34.072620,-118.449440,34.060970,-118.444366,7,Monthly Pass,6472,standard,From UCLA
461016574,4643,4528,2024-11-12 20:20:00,2024-11-12 20:26:00,34.072620,-118.449440,34.060970,-118.444366,6,Monthly Pass,5951,standard,From UCLA
461018533,4528,4643,2024-11-12 20:46:00,2024-11-12 20:54:00,34.060970,-118.444366,34.072620,-118.449440,8,Monthly Pass,23628,electric,To UCLA
461018493,4528,4643,2024-11-12 20:46:00,2024-11-12 20:54:00,34.060970,-118.444366,34.072620,-118.449440,8,Monthly Pass,25608,electric,To UCLA
461020495,4515,4614,2024-11-12 20:59:00,2024-11-12 21:25:00,34.039742,-118.442268,34.073650,-118.439842,26,Walk-up,15190,standard,To UCLA
461021698,4644,4613,2024-11-12 21:52:00,2024-11-12 21:59:00,34.061859,-118.450020,34.069752,-118.445351,7,Monthly Pass,13092,standard,To UCLA
461034169,4613,4528,2024-11-12 22:12:00,2024-11-12 22:18:00,34.069752,-118.445351,34.060970,-118.444366,6,Monthly Pass,13092,standard,From UCLA
461047417,4644,4613,2024-11-12 23:03:00,2024-11-12 23:11:00,34.061859,-118.450020,34.069752,-118.445351,8,Monthly Pass,13928,standard,To UCLA
461047932,4643,4613,2024-11-12 23:38:00,2024-11-12 23:40:00,34.072620,-118.449440,34.069752,-118.445351,2,Monthly Pass,23628,electric,UCLA to UCLA
461060150,4643,4528,2024-11-13 00:05:00,2024-11-13 00:16:00,34.072620,-118.449440,34.060970,-118.444366,11,Monthly Pass,25608,electric,From UCLA
461072127,4613,4514,2024-11-13 01:05:00,2024-11-13 01:15:00,34.069752,-118.445351,34.046211,-118.451172,10,Monthly Pass,23628,electric,From UCLA
461132201,4644,4643,2024-11-13 06:31:00,2024-11-13 06:38:00,34.061859,-118.450020,34.072620,-118.449440,7,Monthly Pass,13234,standard,To UCLA
461145552,4643,4614,2024-11-13 07:33:00,2024-11-13 07:38:00,34.072620,-118.449440,34.073650,-118.439842,6,Monthly Pass,24826,electric,UCLA to UCLA
461146025,4644,4613,2024-11-13 07:42:00,2024-11-13 07:49:00,34.061859,-118.450020,34.069752,-118.445351,7,Monthly Pass,24216,electric,To UCLA
461147872,4643,4614,2024-11-13 07:56:00,2024-11-13 08:00:00,34.072620,-118.449440,34.073650,-118.439842,4,Monthly Pass,13581,standard,UCLA to UCLA
461159802,4643,4528,2024-11-13 08:13:00,2024-11-13 08:18:00,34.072620,-118.449440,34.060970,-118.444366,5,Monthly Pass,20164,standard,From UCLA
461161846,4644,4613,2024-11-13 08:35:00,2024-11-13 08:42:00,34.061859,-118.450020,34.069752,-118.445351,7,Monthly Pass,14015,standard,To UCLA
461174327,4487,4613,2024-11-13 08:57:00,2024-11-13 09:03:00,34.062111,-118.446922,34.069752,-118.445351,6,Annual Pass,15987,standard,To UCLA
461176847,4528,4613,2024-11-13 09:14:00,2024-11-13 09:20:00,34.060970,-118.444366,34.069752,-118.445351,6,Monthly Pass,25608,electric,To UCLA
461177423,4528,4614,2024-11-13 09:19:00,2024-11-13 09:27:00,34.060970,-118.444366,34.073650,-118.439842,7,Monthly Pass,22477,electric,To UCLA
461178982,4643,4613,2024-11-13 09:42:00,2024-11-13 09:45:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,13234,standard,UCLA to UCLA
461181233,4487,4613,2024-11-13 09:55:00,2024-11-13 10:00:00,34.062111,-118.446922,34.069752,-118.445351,5,Monthly Pass,6645,standard,To UCLA
461180336,4613,4614,2024-11-13 09:55:00,2024-11-13 09:59:00,34.069752,-118.445351,34.073650,-118.439842,4,Annual Pass,25608,electric,UCLA to UCLA
461192658,4613,4487,2024-11-13 10:00:00,2024-11-13 10:06:00,34.069752,-118.445351,34.062111,-118.446922,6,Annual Pass,14015,standard,From UCLA
461194003,4643,4613,2024-11-13 10:22:00,2024-11-13 10:25:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,6279,standard,UCLA to UCLA
461194389,4643,4613,2024-11-13 10:28:00,2024-11-13 10:31:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,13554,standard,UCLA to UCLA
461195330,4644,4613,2024-11-13 10:39:00,2024-11-13 10:49:00,34.061859,-118.450020,34.069752,-118.445351,10,Monthly Pass,23628,electric,To UCLA
461195253,4613,4528,2024-11-13 10:41:00,2024-11-13 10:48:00,34.069752,-118.445351,34.060970,-118.444366,7,Monthly Pass,13234,standard,From UCLA
461195587,4644,4613,2024-11-13 10:47:00,2024-11-13 10:53:00,34.061859,-118.450020,34.069752,-118.445351,6,Monthly Pass,20047,standard,To UCLA
461207797,4614,4643,2024-11-13 10:57:00,2024-11-13 11:04:00,34.073650,-118.439842,34.072620,-118.449440,7,Monthly Pass,22477,electric,UCLA to UCLA
